id,name,country,primaryRole,image_url
unk_s_ravikumar,S Ravikumar,Costa Rica,Batsman,
unk_d_rawat,D Rawat,Costa Rica,Batsman,
unk_s_pillai,S Pillai,Costa Rica,Batsman,
unk_d_ganesh,D Ganesh,Costa Rica,Batsman,
unk_rr_saun,RR Saun,Costa Rica,Batsman,
unk_k_shivam,K Shivam,Costa Rica,Batsman,
unk_pv_naringrekar,PV Naringrekar,Costa Rica,Batsman,
