id,name,country,primaryRole,image_url
ban_manjural_islam_rana,Manjural Islam Rana,Bangladesh,Batsman,
ban_nazmul_islam,Nazmul Islam,Bangladesh,Batsman,
ban_nafees_iqbal,Nafees Iqbal,Bangladesh,Batsman,
ban_nahid_rana,Nahid Rana,Bangladesh,Fast Bowler,
ban_robiul_islam,Robiul Islam,Bangladesh,Fast Bowler,
ban_nayeem_hasan,Nayeem Hasan,Bangladesh,Fast Bowler,
ban_elias_sunny,Elias Sunny,Bangladesh,Fast Bowler,
ban_abul_hasan,Abul Hasan,Bangladesh,Batsman,
ban_abu_hider,Abu Hider,Bangladesh,Batsman,
ban_dhiman_ghosh,Dhiman Ghosh,Bangladesh,WK-Bat,
ban_tanvir_islam,Tanvir Islam,Bangladesh,Batsman,
ban_ariful_haque,Ariful Haque,Bangladesh,Batsman,
ban_rony_talukdar,Rony Talukdar,Bangladesh,Batsman,
ban_jubair_hossain,Jubair Hossain,Bangladesh,Fast Bowler,
ban_aminul_islam,Aminul Islam,Bangladesh,Batsman,
ban_shahadat_hossain_2,Shahadat Hossain,Bangladesh,Batsman,
ban_sanwar_hossain,Sanwar Hossain,Bangladesh,Batsman,
ban_mahbubul_alam,Mahbubul Alam,Bangladesh,Batsman,
ban_kamrul_islam_rabbi,Kamrul Islam Rabbi,Bangladesh,Batsman,
ban_al_sahariar,Al Sahariar,Bangladesh,Batsman,
ban_manjural_islam,Manjural Islam,Bangladesh,Batsman,
ban_dolar_mahmud,Dolar Mahmud,Bangladesh,Batsman,
ban_mohammad_shahid,Mohammad Shahid,Bangladesh,Batsman,
ban_subashis_roy,Subashis Roy,Bangladesh,Batsman,
