id,name,country,primaryRole,image_url
sl_i_udana,I Udana,Sri Lanka,Fast Bowler,
sl_m_pathirana,M Pathirana,Sri Lanka,Fast Bowler,
sl_rp_arnold,RP Arnold,Sri Lanka,Batsman,
sl_padlr_sandakan,PADLR Sandakan,Sri Lanka,Fast Bowler,
sl_cak_rajitha,CAK Rajitha,Sri Lanka,Fast Bowler,
sl_s_prasanna,S Prasanna,Sri Lanka,Fast Bowler,
sl_mdk_perera,MDK Perera,Sri Lanka,Fast Bowler,
sl_pbb_rajapaksa,PBB Rajapaksa,Sri Lanka,Batsman,
sl_s_randiv,S Randiv,Sri Lanka,Fast Bowler,
sl_am_fernando,AM Fernando,Sri Lanka,Fast Bowler,
sl_hapw_jayawardene,HAPW Jayawardene,Sri Lanka,WK-Bat,
sl_t_thushara,T Thushara,Sri Lanka,Fast Bowler,
sl_tam_siriwardana,TAM Siriwardana,Sri Lanka,Fast Bowler,
sl_j_mubarak,J Mubarak,Sri Lanka,Batsman,
sl_jdf_vandersay,JDF Vandersay,Sri Lanka,Fast Bowler,
sl_das_gunaratne,DAS Gunaratne,Sri Lanka,Fast Bowler,
sl_ktgd_prasad,KTGD Prasad,Sri Lanka,Fast Bowler,
sl_j_liyanage,J Liyanage,Sri Lanka,Batsman,
sl_rms_eranga,RMS Eranga,Sri Lanka,Fast Bowler,
sl_dn_wellalage,DN Wellalage,Sri Lanka,Fast Bowler,
sl_jk_silva,JK Silva,Sri Lanka,Batsman,
sl_d_madushanka,D Madushanka,Sri Lanka,Fast Bowler,
sl_sht_kandamby,SHT Kandamby,Sri Lanka,Batsman,
sl_mvt_fernando,MVT Fernando,Sri Lanka,Fast Bowler,
sl_bop_fernando,BOP Fernando,Sri Lanka,Batsman,
sl_n_thushara,N Thushara,Sri Lanka,Fast Bowler,
sl_hmcm_bandara,HMCM Bandara,Sri Lanka,Fast Bowler,
sl_uwmbca_welegedara,UWMBCA Welegedara,Sri Lanka,Fast Bowler,
sl_nt_paranavitana,NT Paranavitana,Sri Lanka,Batsman,
sl_udu_chandana,UDU Chandana,Sri Lanka,Fast Bowler,
sl_gsnfg_jayasuriya,GSNFG Jayasuriya,Sri Lanka,Batsman,
sl_b_fernando,B Fernando,Sri Lanka,Fast Bowler,
sl_sma_priyanjan,SMA Priyanjan,Sri Lanka,Batsman,
sl_rtm_mendis,RTM Mendis,Sri Lanka,Fast Bowler,
sl_k_mishara,K Mishara,Sri Lanka,Batsman,
sl_ngrp_jayasuriya,NGRP Jayasuriya,Sri Lanka,Fast Bowler,
sl_ss_pathirana,SS Pathirana,Sri Lanka,Fast Bowler,
sl_e_malinga,E Malinga,Sri Lanka,Batsman,
sl_dnt_zoysa,DNT Zoysa,Sri Lanka,Fast Bowler,
sl_kdk_vithanage,KDK Vithanage,Sri Lanka,Batsman,
sl_hp_tillakaratne,HP Tillakaratne,Sri Lanka,Batsman,
sl_mg_vandort,MG Vandort,Sri Lanka,Batsman,
sl_l_embuldeniya,L Embuldeniya,Sri Lanka,Fast Bowler,
sl_ml_udawatte,ML Udawatte,Sri Lanka,Batsman,
sl_knm_fernando,KNM Fernando,Sri Lanka,Batsman,
sl_pm_liyanagamage,PM Liyanagamage,Sri Lanka,Fast Bowler,
sl_da_gunawardene,DA Gunawardene,Sri Lanka,Batsman,
sl_ks_lokuarachchi,KS Lokuarachchi,Sri Lanka,Batsman,
sl_sm_warnapura,SM Warnapura,Sri Lanka,Batsman,
sl_p_jayawickrama,P Jayawickrama,Sri Lanka,Fast Bowler,
sl_emdy_munaweera,EMDY Munaweera,Sri Lanka,Batsman,
sl_pdrl_perera,PDRL Perera,Sri Lanka,Batsman,
sl_pls_gamage,PLS Gamage,Sri Lanka,Batsman,
sl_pa_de_silva,PA de Silva,Sri Lanka,Batsman,
sl_ars_silva,ARS Silva,Sri Lanka,Batsman,
sl_m_bhanuka,M Bhanuka,Sri Lanka,Batsman,
sl_ma_aponso,MA Aponso,Sri Lanka,Batsman,
sl_ak_perera,AK Perera,Sri Lanka,Batsman,
sl_kna_bandara,KNA Bandara,Sri Lanka,Batsman,
sl_p_rathnayake,P Rathnayake,Sri Lanka,Batsman,
sl_hdpk_dharmasena,HDPK Dharmasena,Sri Lanka,Batsman,
sl_k_weeraratne,K Weeraratne,Sri Lanka,Batsman,
sl_rap_nissanka,RAP Nissanka,Sri Lanka,Batsman,
sl_ws_jayantha,WS Jayantha,Sri Lanka,Batsman,
sl_mkdi_amerasinghe,MKDI Amerasinghe,Sri Lanka,Batsman,
sl_pht_kaushal,PHT Kaushal,Sri Lanka,Fast Bowler,
sl_mnk_fernando,MNK Fernando,Sri Lanka,Batsman,
sl_rs_kaluwitharana,RS Kaluwitharana,Sri Lanka,Batsman,
sl_pc_de_silva,PC de Silva,Sri Lanka,Batsman,
sl_jrmvb_sanjaya,JRMVB Sanjaya,Sri Lanka,Batsman,
sl_ld_madushanka,LD Madushanka,Sri Lanka,Batsman,
sl_madi_hemantha,MADI Hemantha,Sri Lanka,Batsman,
sl_c_wickramasinghe,C Wickramasinghe,Sri Lanka,Batsman,
sl_pw_gunaratne,PW Gunaratne,Sri Lanka,Batsman,
sl_pm_pushpakumara,PM Pushpakumara,Sri Lanka,Batsman,
sl_rmmp_rathnayake,RMMP Rathnayake,Sri Lanka,Batsman,
sl_tcb_fernando,TCB Fernando,Sri Lanka,Batsman,
sl_ckb_kulasekara,CKB Kulasekara,Sri Lanka,Batsman,
sl_ssd_arachchige,SSD Arachchige,Sri Lanka,Batsman,
sl_cu_jayasinghe,CU Jayasinghe,Sri Lanka,Batsman,
